-1.186468710642034, 1.569450559064562, -1.1853682861120953, 0.0021381974295200403, 0.00023952561301902357, -0.00037898189295047086
-1.1889778561421633, 1.5648832515728974, -1.1846453795744019, 0.008413243677331471, 0.0009475967994169326, -0.001488711043171977
-1.1926813724084906, 1.5576323242448602, -1.183085244180495, 0.018627602678435586, 0.0021159015745841336, -0.003287108794250769
-1.1973958303957264, 1.5476972403926554, -1.18059938963006, 0.032596806364049685, 0.0037445580572615413, -0.00572996724608447
-1.20307395774721, 1.5351722119040923, -1.177231340864497, 0.05014597167796267, 0.005840220580916234, -0.00876927669997228
-1.2096962830829983, 1.5201737864174452, -1.173049198758044, 0.07110653292223719, 0.008414434679792958, -0.012355419106075302
-1.2172175980810986, 1.5027973545749351, -1.1680931225760751, 0.09531274641017264, 0.011481769774031368, -0.016434593299760873
-1.22560148868501, 1.483153157281946, -1.162410630481652, 0.12259845209790296, 0.015058137731597334, -0.020949745393757047
-1.234819239492199, 1.4613538120361838, -1.1560556063080902, 0.15279417072244023, 0.01915912393669958, -0.025840121030680945
-1.244830208273434, 1.4375098841458205, -1.149070507975417, 0.18572391477476446, 0.023798078420964052, -0.03104069477293696
-1.2556030476910018, 1.411744401594248, -1.1415066421117386, 0.22120303018680249, 0.02898448287520254, -0.03648295558659252
-1.267099818051169, 1.3841834639805324, -1.1334103880438884, 0.2590354608568534, 0.03472218105834839, -0.04209523476780163
-1.27928621272243, 1.3549624874231339, -1.1248330782833438, 0.299012786180724, 0.041007848962166596, -0.0478032652101906
-1.292123927395145, 1.3242233928831557, -1.1158234933271163, 0.34091221826864426, 0.04782944085360605, -0.05353189593916247
-1.3055788069707288, 1.2921188346528678, -1.1064367887899211, 0.3844968229237887, 0.055165291812949414, -0.059205932759104074
-1.3196084023851669, 1.258806114686605, -1.0967225034198462, 0.4295146443615827, 0.06298304061989307, -0.06475146326461301
-1.3341754972884619, 1.2244517754299171, -1.0867379361752776, 0.4757000625676887, 0.07123945178469117, -0.070099398950373
-1.3492382890810368, 1.1892277212457323, -1.0765386818434566, 0.5227739222236347, 0.07988019630041386, -0.07518559837014607
-1.364754234879531, 1.1533110129954058, -1.0661822786267066, 0.5704472675521824, 0.08884119474512406, -0.07995383516089176
-1.3806813423030646, 1.1168819878043612, -1.0557298391355006, 0.6184218505104098, 0.09804866468232194, -0.08435719303721599
-1.3969725584939006, 1.080121240653162, -1.0452408740157477, 0.6663930989425154, 0.10742172031481363, -0.08836046832741097
-1.41358485392839, 1.0432110098300362, -1.0347805641463594, 0.7140537678594749, 0.11687380298183542, -0.09194003925749322
-1.430469565041859, 1.0063293517671048, -1.0244132519602032, 0.7610967990474685, 0.12631486393828065, -0.09508577928163488
-1.4475791139189667, 0.9696507961865701, -1.0142060573268907, 0.8072176892387847, 0.13565410993210975, -0.09780049770998728
-1.4648637529586095, 0.9333426837861268, -1.0042267878094415, 0.8521178286496875, 0.14480148744212157, -0.10009919633634423
-1.4822740946668773, 0.8975656077486264, -0.9945469608456584, 0.8955076639765945, 0.15367059152154258, -0.10200960044662773
-1.4997582863043684, 0.8624704767243611, -0.9852385537489922, 0.9371085545675774, 0.1621799329595901, -0.10356913061139573
-1.5172641246814336, 0.8281977538337002, -0.9763757633004673, 0.9766533789624554, 0.17025403090134317, -0.10482407137727115
-1.5347380468009344, 0.7948770085554483, -0.9680350760180297, 1.0138900262907184, 0.1778252310873418, -0.10582751115258276
-1.5521256154923586, 0.7626260111538572, -0.9602947709247271, 1.0485800449639642, 0.18483256323581257, -0.10663667168815395
-1.5693710965195278, 0.7315515816822151, -0.9532362155689907, 1.0804997110487116, 0.19122315259866607, -0.10731173520325112
-1.58641684873374, 0.7017488652163012, -0.946942338264234, 1.1094397056796295, 0.19695082582160714, -0.10791248830156921
-1.603204303131371, 0.673302457034649, -0.9415000829052415, 1.1352035069945752, 0.20197531314271108, -0.10849734345217193
-1.6196728790668313, 0.6462873666263989, -0.9369986165060854, 1.1576069268169977, 0.20626179255972704, -0.10912124472574208
-1.635758886523286, 0.6207700179228933, -0.9335311963732579, 1.1764740255549813, 0.2097783790669421, -0.10983321292156945
